     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2129.00000 375718.80 -177.597 77.598 0.347 1.866 -4.949 -0.007 158.7303883685 -1.0762210041 0.5756621559
2129.00000 375718.90 -177.411 77.104 0.347 1.847 -4.940 -0.002 158.7782016965 -1.1757838801 0.6128471168
2129.00000 375719.00 -177.226 76.611 0.346 1.847 -4.905 -0.011 158.8480853588 -1.2313092200 0.5794207591
2129.00000 375719.10 -177.042 76.122 0.345 1.818 -4.876 -0.026 158.9449152262 -1.1956139494 0.5461490999
2129.00000 375719.20 -176.862 75.636 0.341 1.789 -4.871 -0.036 159.0498295280 -1.1006347357 0.5753985953
2129.00000 375719.30 -176.683 75.148 0.338 1.784 -4.871 -0.039 159.1596426191 -1.0487190299 0.5693710793
2129.00000 375719.40 -176.505 74.662 0.334 1.778 -4.854 -0.037 159.2854526917 -1.0150405707 0.5538611118
2129.00000 375719.50 -176.327 74.178 0.331 1.769 -4.849 -0.028 159.4167688888 -0.9929702364 0.5339164510
2129.00000 375719.60 -176.151 73.692 0.329 1.755 -4.856 -0.007 159.5259345375 -1.0296452649 0.4913399572
2129.00000 375719.70 -175.977 73.206 0.328 1.710 -4.856 0.002 159.6167368889 -1.1233754306 0.5532079399
2129.00000 375719.80 -175.807 72.723 0.328 1.723 -4.809 -0.014 159.7232096359 -1.1320385525 0.5721900317
2129.00000 375719.90 -175.635 72.241 0.326 1.718 -4.811 -0.025 159.8602210335 -1.1023879866 0.5291322534
2129.00000 375720.00 -175.463 71.761 0.322 1.699 -4.815 -0.034 159.9703091442 -1.1214560220 0.5050164598
2129.00000 375720.10 -175.294 71.279 0.319 1.699 -4.813 -0.037 160.0566023178 -1.1238853630 0.4685305074
2129.00000 375720.20 -175.125 70.797 0.315 1.692 -4.829 -0.036 160.1578840672 -1.0681537583 0.4619300336
2129.00000 375720.30 -174.955 70.312 0.313 1.691 -4.869 -0.018 160.2602143294 -1.0393167925 0.4366568652
2129.00000 375720.40 -174.786 69.824 0.311 1.682 -4.907 -0.018 160.3443589112 -1.0664979103 0.4467982182
2129.00000 375720.50 -174.619 69.332 0.309 1.668 -4.925 -0.034 160.4117158296 -1.0505983315 0.4909102389
2129.00000 375720.60 -174.451 68.839 0.305 1.691 -4.943 -0.031 160.4775887873 -1.0003728511 0.5338476960
2129.00000 375720.70 -174.281 68.343 0.301 1.706 -4.966 -0.029 160.5673197076 -0.9306954537 0.4913342276
2129.00000 375720.80 -174.110 67.844 0.299 1.712 -5.007 -0.019 160.6517393091 -0.8895628136 0.4397050007
2129.00000 375720.90 -173.940 67.341 0.298 1.690 -5.050 -0.019 160.7170278499 -0.8586402814 0.4587844953
2129.00000 375721.00 -173.771 66.834 0.296 1.696 -5.098 -0.023 160.7762086605 -0.8240966559 0.5094282348
2129.00000 375721.10 -173.600 66.323 0.293 1.718 -5.143 -0.027 160.8580499520 -0.8167914440 0.5275394307
2129.00000 375721.20 -173.427 65.806 0.291 1.747 -5.192 -0.025 160.9500039485 -0.8498797567 0.5245543206
2129.00000 375721.30 -173.252 65.284 0.290 1.742 -5.244 -0.013 161.0194407037 -0.8890414220 0.4807001310
2129.00000 375721.40 -173.078 64.757 0.288 1.744 -5.302 -0.010 161.0761291480 -0.9063332882 0.5041627527
2129.00000 375721.50 -172.902 64.224 0.287 1.769 -5.354 -0.024 161.1468837061 -0.9494025257 0.4757956122
2129.00000 375721.60 -172.726 63.685 0.284 1.765 -5.406 -0.037 161.2408086775 -0.9740568996 0.5025584708
2129.00000 375721.70 -172.549 63.142 0.280 1.779 -5.458 -0.041 161.3111908130 -0.9493509595 0.5043059921
2129.00000 375721.80 -172.370 62.593 0.276 1.791 -5.529 -0.029 161.3752417649 -0.9430598829 0.5108147927
2129.00000 375721.90 -172.190 62.038 0.274 1.807 -5.582 -0.027 161.4554443971 -0.9582604532 0.4935286560
2129.00000 375722.00 -172.008 61.477 0.270 1.815 -5.641 -0.032 161.5461951823 -0.9638009551 0.4856390272
2129.00000 375722.10 -171.827 60.909 0.267 1.819 -5.706 -0.036 161.6150990867 -0.9762742463 0.4997567072
2129.00000 375722.20 -171.644 60.336 0.263 1.842 -5.758 -0.041 161.6801183373 -1.0246204250 0.4927379742
2129.00000 375722.30 -171.459 59.757 0.259 1.853 -5.814 -0.037 161.7723015170 -1.0507071934 0.4666225579
2129.00000 375722.40 -171.273 59.173 0.256 1.849 -5.878 -0.034 161.8551397550 -1.0600464055 0.4582115375
2129.00000 375722.50 -171.089 58.581 0.251 1.845 -5.945 -0.039 161.9219638226 -1.0792462212 0.4928124587
2129.00000 375722.60 -170.903 57.985 0.247 1.869 -5.979 -0.051 162.0004017448 -1.0562190474 0.5235229966
2129.00000 375722.70 -170.714 57.385 0.242 1.894 -6.029 -0.050 162.0979764573 -0.9963678762 0.4799953929
2129.00000 375722.80 -170.526 56.778 0.237 1.881 -6.092 -0.045 162.1832268476 -0.9901226362 0.4746382375
2129.00000 375722.90 -170.338 56.167 0.232 1.886 -6.127 -0.041 162.2557461158 -1.0367155641 0.4942448532
2129.00000 375723.00 -170.149 55.554 0.228 1.874 -6.147 -0.031 162.3458036220 -1.0672083779 0.5038762738
2129.00000 375723.10 -169.962 54.938 0.226 1.874 -6.172 -0.026 162.4415448696 -1.0862821429 0.5296307267
2129.00000 375723.20 -169.775 54.319 0.222 1.878 -6.201 -0.039 162.5234663751 -1.1139388157 0.5224057289
2129.00000 375723.30 -169.587 53.698 0.218 1.881 -6.213 -0.053 162.6043450975 -1.0973287692 0.4937234616
2129.00000 375723.40 -169.399 53.075 0.213 1.864 -6.252 -0.045 162.7000405084 -1.0497961906 0.5263763264
2129.00000 375723.50 -169.213 52.447 0.209 1.861 -6.303 -0.041 162.7818817999 -1.0593244787 0.5663344030
2129.00000 375723.60 -169.026 51.815 0.204 1.883 -6.332 -0.044 162.8620787025 -1.1281309803 0.5640826789
2129.00000 375723.70 -168.838 51.181 0.199 1.880 -6.343 -0.047 162.9617447109 -1.1595863633 0.5286624280
2129.00000 375723.80 -168.650 50.546 0.196 1.867 -6.364 -0.034 163.0460497209 -1.1125407987 0.5157479593
2129.00000 375723.90 -168.464 49.908 0.192 1.867 -6.399 -0.042 163.1189929778 -1.0784326212 0.4941359913
2129.00000 375724.00 -168.278 49.267 0.187 1.857 -6.419 -0.061 163.2104886081 -1.0413851701 0.5011661834
2129.00000 375724.10 -168.092 48.623 0.181 1.859 -6.459 -0.053 163.3042359625 -0.9823246806 0.4917123798
2129.00000 375724.20 -167.905 47.975 0.177 1.875 -6.508 -0.027 163.3858652596 -1.0197273655 0.4743632177
2129.00000 375724.30 -167.717 47.323 0.175 1.877 -6.521 -0.031 163.4691217568 -1.0885453262 0.4095387728
2129.00000 375724.40 -167.531 46.670 0.171 1.833 -6.555 -0.033 163.5447865632 -1.1045766853 0.4650068170
2129.00000 375724.50 -167.348 46.014 0.168 1.833 -6.578 -0.043 163.6018417005 -1.1140705960 0.5275909969
2129.00000 375724.60 -167.164 45.355 0.163 1.833 -6.605 -0.058 163.6749969518 -1.1123631818 0.5451979900
2129.00000 375724.70 -166.976 44.696 0.158 1.885 -6.582 -0.042 163.7541682599 -1.0411101504 0.4607497405
2129.00000 375724.80 -166.790 44.035 0.154 1.852 -6.647 -0.037 163.7835839131 -0.9700519246 0.4601538644
2129.00000 375724.90 -166.605 43.367 0.150 1.854 -6.694 -0.047 163.7355012949 -1.0425540040 0.5320199607
2129.00000 375725.00 -166.420 42.697 0.145 1.847 -6.710 -0.066 163.6525599245 -1.1175312611 0.6341840651
2129.00000 375725.10 -166.230 42.025 0.141 1.935 -6.726 -0.020 163.5239538178 -1.2177072020 0.6418158629
2129.00000 375725.20 -166.033 41.354 0.138 1.972 -6.699 -0.042 163.3167379016 -1.2540040783 0.6034219611
2129.00000 375725.30 -165.836 40.684 0.133 1.995 -6.686 -0.059 163.0608492207 -1.1244525913 0.5904444670
2129.00000 375725.40 -165.634 40.015 0.126 2.025 -6.711 -0.059 162.7106459572 -0.9785259704 0.5971251549
2129.00000 375725.50 -165.429 39.342 0.122 2.106 -6.711 -0.044 162.2542277776 -0.8861422555 0.6276981829
2129.00000 375725.60 -165.217 38.670 0.118 2.158 -6.732 -0.024 161.7621429753 -0.8259816870 0.6887296472
2129.00000 375725.70 -164.994 37.997 0.117 2.254 -6.741 -0.004 161.2412441254 -0.8659856003 0.6366305949
2129.00000 375725.80 -164.767 37.322 0.116 2.309 -6.740 -0.013 160.6334676850 -0.9375193810 0.7325952960
2129.00000 375725.90 -164.530 36.649 0.113 2.415 -6.718 -0.016 159.8827783819 -0.9987170031 0.7634777212
2129.00000 375726.00 -164.285 35.979 0.111 2.506 -6.682 -0.019 158.9957022051 -1.0323725440 0.8985181439
2129.00000 375726.10 -164.028 35.313 0.109 2.631 -6.648 -0.030 158.0132801217 -1.0082567504 0.9726302347
2129.00000 375726.20 -163.758 34.649 0.105 2.768 -6.606 -0.036 156.9427199407 -0.9991409919 1.0918341040
2129.00000 375726.30 -163.474 33.991 0.102 2.908 -6.557 -0.032 155.7762351656 -0.9664594792 1.1591394562
2129.00000 375726.40 -163.174 33.337 0.099 3.073 -6.508 -0.025 154.5494293938 -0.9638926283 1.2378695868
2129.00000 375726.50 -162.858 32.690 0.096 3.244 -6.439 -0.031 153.2772912013 -0.9900481517 1.2457706748
2129.00000 375726.60 -162.525 32.049 0.093 3.407 -6.365 -0.030 151.9572537371 -1.0001436680 1.1771647084
2129.00000 375726.70 -162.176 31.416 0.091 3.573 -6.296 -0.029 150.6785494482 -1.0039022712 1.0649050876
2129.00000 375726.80 -161.811 30.789 0.089 3.710 -6.233 -0.028 149.5126548196 -1.0023782034 0.9488754045
2129.00000 375726.90 -161.432 30.169 0.085 3.855 -6.156 -0.031 148.3340978238 -0.9914003321 0.7747306123
2129.00000 375727.00 -161.040 29.557 0.082 4.003 -6.080 -0.032 147.1046449870 -0.9817459932 0.5945296561
2129.00000 375727.10 -160.632 28.952 0.079 4.138 -6.005 -0.033 145.9410307304 -0.9519349991 0.3422162319
2129.00000 375727.20 -160.212 28.354 0.076 4.247 -5.964 -0.028 144.9358049267 -0.9415300856 0.1251683599
2129.00000 375727.30 -159.783 27.758 0.072 4.351 -5.938 -0.030 144.1135474654 -0.9862895485 -0.0873875229
2129.00000 375727.40 -159.344 27.165 0.069 4.415 -5.931 -0.036 143.4895677786 -1.0979475637 -0.2506862241
2129.00000 375727.50 -158.900 26.572 0.065 4.443 -5.936 -0.052 143.0012301202 -1.2389123700 -0.3435225756
2129.00000 375727.60 -158.454 25.979 0.060 4.482 -5.918 -0.056 142.5619892153 -1.3318862314 -0.3351688510
2129.00000 375727.70 -158.004 25.388 0.054 4.514 -5.895 -0.067 142.1796143716 -1.3445715170 -0.3813778972
2129.00000 375727.80 -157.552 24.798 0.047 4.519 -5.885 -0.077 141.8526674649 -1.2989927244 -0.3069277613
2129.00000 375727.90 -157.097 24.211 0.039 4.568 -5.866 -0.073 141.5433504697 -1.2331140371 -0.2318301831
2129.00000 375728.00 -156.638 23.626 0.032 4.634 -5.843 -0.068 141.2630709754 -1.2546572502 -0.2794315167
2129.00000 375728.10 -156.173 23.042 0.025 4.646 -5.830 -0.063 141.0384027648 -1.3320867666 -0.2812993591
2129.00000 375728.20 -155.709 22.460 0.020 4.655 -5.793 -0.046 140.8367216209 -1.4203279967 -0.2702298145
2129.00000 375728.30 -155.243 21.884 0.015 4.656 -5.739 -0.058 140.6410622635 -1.4194055346 -0.3620864082
2129.00000 375728.40 -154.778 21.311 0.008 4.652 -5.702 -0.079 140.4335426797 -1.3517334894 -0.3965440900
2129.00000 375728.50 -154.313 20.742 0.001 4.659 -5.660 -0.082 140.2227801547 -1.3024705782 -0.4339525045
2129.00000 375728.60 -153.847 20.179 -0.006 4.666 -5.598 -0.047 140.0303408201 -1.2999209160 -0.5438801870
2129.00000 375728.70 -153.382 19.622 -0.010 4.620 -5.540 -0.033 139.8497960892 -1.3349057190 -0.5959964281
2129.00000 375728.80 -152.922 19.074 -0.013 4.580 -5.417 -0.039 139.6519365739 -1.3509886443 -0.6955593041
2129.00000 375728.90 -152.468 18.537 -0.017 4.511 -5.321 -0.040 139.4340292652 -1.2713532403 -0.7773261111
2129.00000 375729.00 -152.020 18.009 -0.021 4.437 -5.234 -0.033 139.2113434886 -1.1272257070 -0.7714361049
2129.00000 375729.10 -151.581 17.490 -0.024 4.361 -5.154 -0.021 138.9824353902 -0.9829663933 -0.6568846530
2129.00000 375729.20 -151.145 16.980 -0.025 4.330 -5.046 -0.002 138.7648833154 -0.9095246631 -0.5813917339
2129.00000 375729.30 -150.716 16.479 -0.025 4.257 -4.959 0.009 138.5258911599 -0.8806361311 -0.4149245761
2129.00000 375729.40 -150.294 15.989 -0.023 4.179 -4.841 0.027 138.2133025756 -0.8627598479 -0.2517805735
2129.00000 375729.50 -149.880 15.512 -0.020 4.104 -4.721 0.036 137.8284067176 -0.7854449230 0.0207525313
2129.00000 375729.60 -149.471 15.046 -0.017 4.087 -4.583 0.018 137.3674793602 -0.7486896805 0.2461942350
2129.00000 375729.70 -149.063 14.594 -0.016 4.060 -4.447 0.014 136.8581829056 -0.7900572333 0.4214906724
2129.00000 375729.80 -148.658 14.159 -0.015 4.052 -4.245 0.017 136.3494479498 -0.8121676746 0.4164601030
2129.00000 375729.90 -148.256 13.740 -0.012 3.988 -4.128 0.050 135.8505392201 -0.8791177930 0.4110284631
2129.00000 375730.00 -147.861 13.335 -0.008 3.912 -3.985 0.038 135.3382805738 -0.9402523897 0.3524206102
2129.00000 375730.10 -147.473 12.943 -0.005 3.838 -3.847 0.005 134.8170837858 -0.9422290941 0.3801517675
2129.00000 375730.20 -147.093 12.566 -0.004 3.777 -3.696 0.011 134.2945921133 -0.9267993407 0.3800600942
2129.00000 375730.30 -146.718 12.203 -0.003 3.715 -3.550 0.015 133.7842242277 -0.9002713948 0.3488625423
2129.00000 375730.40 -146.349 11.854 -0.002 3.642 -3.430 0.012 133.2269941241 -0.8862224696 0.3231023598
2129.00000 375730.50 -145.989 11.517 -0.000 3.587 -3.303 0.017 132.6162726807 -0.8913160644 0.3306883210
2129.00000 375730.60 -145.632 11.193 0.001 3.546 -3.172 0.016 132.0029213610 -0.8589210307 0.3085836093
2129.00000 375730.70 -145.279 10.880 0.003 3.515 -3.092 0.016 131.4043065158 -0.7880690697 0.2937554616
2129.00000 375730.80 -144.927 10.574 0.005 3.516 -3.035 0.017 130.7716579775 -0.7327958312 0.3119869786
2129.00000 375730.90 -144.575 10.273 0.007 3.527 -2.974 0.013 130.1005467825 -0.7143179423 0.3366298934
2129.00000 375731.00 -144.222 9.979 0.008 3.533 -2.903 0.011 129.3900218208 -0.7093045616 0.4008126256
2129.00000 375731.10 -143.868 9.693 0.009 3.540 -2.821 0.023 128.6477549972 -0.6774882153 0.4142599450
2129.00000 375731.20 -143.513 9.414 0.012 3.561 -2.753 0.025 127.8653811279 -0.6611761068 0.4674189693
2129.00000 375731.30 -143.156 9.141 0.013 3.573 -2.692 0.017 127.0265594567 -0.7352996568 0.5057727641
2129.00000 375731.40 -142.799 8.876 0.015 3.572 -2.616 0.009 126.1623557552 -0.7821045791 0.5845659201
2129.00000 375731.50 -142.441 8.618 0.015 3.568 -2.540 0.006 125.3080413052 -0.7775839421 0.7083190742
2129.00000 375731.60 -142.083 8.368 0.017 3.601 -2.467 0.014 124.4452871868 -0.7758765279 0.8084892856
2129.00000 375731.70 -141.721 8.125 0.018 3.632 -2.387 0.016 123.5508714207 -0.8673435103 0.8630520564
2129.00000 375731.80 -141.357 7.890 0.020 3.643 -2.296 0.016 122.6508062908 -0.9741256545 0.8801261987
2129.00000 375731.90 -140.993 7.664 0.020 3.634 -2.229 -0.010 121.7693221821 -1.0065779841 0.8875402725
2129.00000 375732.00 -140.631 7.444 0.020 3.625 -2.172 -0.012 120.8988274040 -0.9954511437 1.0092078603
2129.00000 375732.10 -140.267 7.230 0.019 3.633 -2.108 0.005 120.0042569393 -0.9831783877 1.0947504592
2129.00000 375732.20 -139.903 7.023 0.020 3.646 -2.030 0.010 119.0634545101 -1.0169771680 1.2161372976
2129.00000 375732.30 -139.537 6.825 0.019 3.658 -1.907 0.003 118.0860973736 -1.0163641032 1.2421094745
2129.00000 375732.40 -139.170 6.639 0.020 3.662 -1.810 -0.006 117.1231214777 -0.9508291906 1.1805738073
2129.00000 375732.50 -138.803 6.462 0.020 3.670 -1.738 -0.013 116.1751226987 -0.8925479237 1.1477032186
2129.00000 375732.60 -138.437 6.291 0.017 3.652 -1.705 -0.015 115.1958175056 -0.8342380089 1.1421684463
2129.00000 375732.70 -138.072 6.123 0.016 3.665 -1.640 -0.004 114.2037926496 -0.8077902770 1.2572470194
2129.00000 375732.80 -137.703 5.963 0.017 3.681 -1.552 0.012 113.2277876935 -0.8409817221 1.2874877319
2129.00000 375732.90 -137.335 5.813 0.018 3.687 -1.455 0.009 112.2676135612 -0.8942954450 1.2905186786
2129.00000 375733.00 -136.965 5.673 0.019 3.696 -1.342 0.005 111.2980371916 -0.9381840121 1.1935054647
2129.00000 375733.10 -136.596 5.542 0.019 3.680 -1.278 0.005 110.3315318757 -0.9640358678 1.0493149060
2129.00000 375733.20 -136.228 5.417 0.019 3.668 -1.234 0.001 109.3800781611 -0.9842269005 0.9871088782
2129.00000 375733.30 -135.862 5.294 0.019 3.644 -1.220 -0.005 108.4107309746 -1.0074488799 1.0762152745
2129.00000 375733.40 -135.497 5.176 0.018 3.648 -1.124 -0.006 107.4382497089 -1.0196872584 1.1535645768
2129.00000 375733.50 -135.131 5.068 0.019 3.652 -1.042 0.000 106.4920901243 -1.0418607251 1.1808201791
2129.00000 375733.60 -134.766 4.967 0.018 3.654 -0.962 -0.006 105.5456956271 -1.0537954360 1.1832094131
2129.00000 375733.70 -134.400 4.875 0.017 3.655 -0.890 -0.014 104.5822670945 -1.0384057896 1.1397964010
2129.00000 375733.80 -134.033 4.790 0.016 3.691 -0.825 -0.021 103.6351793184 -1.0083025870 1.0590895660
2129.00000 375733.90 -133.660 4.711 0.013 3.762 -0.765 -0.026 102.6708111351 -0.9680236540 0.9745840208
2129.00000 375734.00 -133.281 4.635 0.009 3.839 -0.725 -0.025 101.6680433203 -1.0047044121 0.8859990161
2129.00000 375734.10 -132.893 4.565 0.007 3.906 -0.681 -0.020 100.6634706885 -1.1825562413 0.8280443351
2129.00000 375734.20 -132.499 4.500 0.005 3.944 -0.614 -0.013 99.6859588534 -1.3771556268 0.8040431331
2129.00000 375734.30 -132.103 4.441 0.004 3.973 -0.584 -0.016 98.7001792373 -1.5078988661 0.8154965594
2129.00000 375734.40 -131.704 4.383 0.002 4.015 -0.562 -0.021 97.6757249701 -1.6000705866 0.9697597161
2129.00000 375734.50 -131.299 4.331 -0.001 4.069 -0.482 -0.039 96.6615323769 -1.6843870557 1.1398479672
2129.00000 375734.60 -130.891 4.286 -0.006 4.097 -0.398 -0.055 95.6904720466 -1.7115853622 1.2768249873
2129.00000 375734.70 -130.480 4.253 -0.012 4.120 -0.284 -0.074 94.7686173317 -1.5956244341 1.2657955497
2129.00000 375734.80 -130.066 4.227 -0.019 4.148 -0.244 -0.074 93.8999445593 -1.3694779923 1.2219470897
2129.00000 375734.90 -129.649 4.205 -0.026 4.193 -0.210 -0.050 93.0671962407 -1.1237077461 1.2173519682
2129.00000 375735.00 -129.226 4.184 -0.030 4.245 -0.194 -0.036 92.2818888275 -0.9044253388 1.2749514153
2129.00000 375735.10 -128.800 4.168 -0.033 4.283 -0.155 -0.033 91.5782107115 -0.7097629279 1.3990941808
2129.00000 375735.20 -128.370 4.154 -0.036 4.323 -0.100 -0.029 90.9674949976 -0.4966283577 1.4819897146
2129.00000 375735.30 -127.935 4.147 -0.039 4.370 -0.056 -0.010 90.4395258486 -0.3141069224 1.5475590046
2129.00000 375735.40 -127.495 4.144 -0.038 4.425 -0.018 0.013 89.9646584280 -0.2138163900 1.5351487388
2129.00000 375735.50 -127.050 4.143 -0.035 4.471 0.005 0.035 89.5513209450 -0.2013660171 1.5589035690
2129.00000 375735.60 -126.602 4.145 -0.031 4.502 0.029 0.043 89.2187876998 -0.2236999120 1.5687183360
2129.00000 375735.70 -126.151 4.149 -0.027 4.523 0.056 0.045 88.9601774694 -0.2281632532 1.5546636813
2129.00000 375735.80 -125.696 4.154 -0.022 4.553 0.054 0.040 88.7311834274 -0.2098515220 1.5701564601
2129.00000 375735.90 -125.239 4.161 -0.018 4.594 0.088 0.042 88.4918188494 -0.1856325960 1.5630804313
2129.00000 375736.00 -124.778 4.172 -0.014 4.630 0.105 0.037 88.2947958524 -0.1556840921 1.5255918028
2129.00000 375736.10 -124.312 4.183 -0.011 4.670 0.122 0.033 88.1719651602 -0.1236385626 1.4911283914
2129.00000 375736.20 -123.843 4.196 -0.007 4.710 0.131 0.040 88.0986093737 -0.0830273141 1.4105418775
2129.00000 375736.30 -123.371 4.208 -0.003 4.758 0.115 0.048 88.0512716007 -0.0623148898 1.3601731578
2129.00000 375736.40 -122.893 4.220 0.002 4.801 0.112 0.055 88.0230190518 -0.0611804334 1.3386815109
2129.00000 375736.50 -122.411 4.232 0.008 4.835 0.121 0.057 88.0515466204 -0.0526777397 1.3055416320
2129.00000 375736.60 -121.925 4.244 0.013 4.875 0.129 0.055 88.1288328974 -0.0470341054 1.2422011477
2129.00000 375736.70 -121.435 4.256 0.018 4.914 0.112 0.054 88.2226776547 -0.0270550671 1.1420710435
2129.00000 375736.80 -120.942 4.267 0.023 4.958 0.094 0.045 88.3139211836 -0.0188560410 1.0660968398
2129.00000 375736.90 -120.444 4.276 0.028 4.997 0.072 0.049 88.4095478396 -0.0069385189 1.0516181963
2129.00000 375737.00 -119.942 4.283 0.034 5.033 0.073 0.061 88.4961675990 0.0233709485 1.0592328054
2129.00000 375737.10 -119.438 4.290 0.041 5.071 0.082 0.066 88.5537154800 0.0597193910 0.9981956115
2129.00000 375737.20 -118.928 4.299 0.047 5.113 0.086 0.067 88.5707724335 0.0882011230 0.9442745534
2129.00000 375737.30 -118.415 4.308 0.054 5.146 0.093 0.061 88.5367158222 0.1162244887 0.8885486783
2129.00000 375737.40 -117.899 4.316 0.059 5.181 0.080 0.057 88.4860892714 0.1676818283 0.8867954274
2129.00000 375737.50 -117.379 4.326 0.066 5.223 0.096 0.067 88.4386197181 0.2150597084 0.8985754397
2129.00000 375737.60 -116.854 4.335 0.073 5.270 0.100 0.079 88.3975787512 0.2114214264 0.8503152046
2129.00000 375737.70 -116.326 4.345 0.082 5.312 0.101 0.083 88.3484304316 0.1697673947 0.8552827487
2129.00000 375737.80 -115.792 4.355 0.090 5.344 0.103 0.077 88.2862931587 0.1348169692 0.8442418520
2129.00000 375737.90 -115.256 4.366 0.097 5.386 0.109 0.075 88.2286707932 0.0959933490 0.8718927952
2129.00000 375738.00 -114.715 4.377 0.104 5.431 0.103 0.072 88.1707905968 0.0395627358 0.9113523985
2129.00000 375738.10 -114.170 4.388 0.111 5.463 0.120 0.069 88.0891326518 -0.0259893656 0.9337092117
2129.00000 375738.20 -113.621 4.401 0.117 5.516 0.133 0.056 87.9888077419 -0.1103803192 0.9604720703
2129.00000 375738.30 -113.067 4.415 0.122 5.563 0.170 0.052 87.8957937734 -0.2592462136 0.9515110104
2129.00000 375738.40 -112.509 4.433 0.128 5.609 0.169 0.044 87.8053695742 -0.4090975953 0.8676815554
2129.00000 375738.50 -111.947 4.449 0.132 5.630 0.160 0.039 87.7139083213 -0.5115367195 0.8984551185
2129.00000 375738.60 -111.382 4.465 0.136 5.667 0.154 0.041 87.6393951601 -0.5468939450 0.9487550834
2129.00000 375738.70 -110.813 4.480 0.138 5.717 0.166 0.013 87.6147064087 -0.5822626297 1.0049966205
2129.00000 375738.80 -110.239 4.497 0.139 5.768 0.176 -0.007 87.6066849996 -0.6165025876 1.0471204776
2129.00000 375738.90 -109.661 4.512 0.136 5.813 0.132 -0.025 87.6176800597 -0.6669457918 1.1239025518
2129.00000 375739.00 -109.077 4.525 0.136 5.854 0.116 0.010 87.6493417074 -0.6990772650 1.3002646907
2129.00000 375739.10 -108.490 4.537 0.138 5.877 0.133 0.038 87.6801381889 -0.7051276993 1.4132233200
2129.00000 375739.20 -107.902 4.549 0.141 5.887 0.112 0.029 87.7079438307 -0.5468652971 1.5386036743
2129.00000 375739.30 -107.312 4.563 0.141 5.917 0.152 -0.019 87.7491280370 -0.3127203646 1.6047115447
2129.00000 375739.40 -106.717 4.577 0.140 5.993 0.131 -0.013 87.7713931769 -0.1241026584 1.6603285579
2129.00000 375739.50 -106.115 4.591 0.139 6.049 0.157 0.018 87.8037652924 -0.0614497235 1.6900249604
2129.00000 375739.60 -105.506 4.606 0.144 6.112 0.134 0.078 87.8474189468 -0.1036194172 1.7086289000
2129.00000 375739.70 -104.893 4.618 0.152 6.160 0.142 0.077 87.8801749439 -0.2183312974 1.7749716831
2129.00000 375739.80 -104.276 4.634 0.159 6.178 0.151 0.051 87.9160822089 -0.3084289107 1.7483348752
2129.00000 375739.90 -103.657 4.649 0.163 6.195 0.153 0.033 87.9662102864 -0.3203578920 1.7168279261
2129.00000 375740.00 -103.037 4.664 0.167 6.207 0.127 0.040 88.0117776199 -0.2851553651 1.7203630757
2129.00000 375740.10 -102.415 4.675 0.171 6.239 0.114 0.040 88.0424938873 -0.2551552949 1.7773322692
2129.00000 375740.20 -101.789 4.688 0.175 6.269 0.130 0.036 88.0888461729 -0.2488527592 1.7529701038
2129.00000 375740.30 -101.161 4.700 0.178 6.286 0.122 0.033 88.1575495421 -0.2551151879 1.7838869064
2129.00000 375740.40 -100.531 4.712 0.183 6.307 0.105 0.050 88.2380100053 -0.2655773972 1.7921890649
2129.00000 375740.50 -99.899 4.722 0.188 6.334 0.100 0.059 88.3177829191 -0.2784918659 1.8335336994
2129.00000 375740.60 -99.265 4.730 0.194 6.361 0.084 0.046 88.3972177878 -0.2751629811 1.8408561000
2129.00000 375740.70 -98.627 4.739 0.198 6.393 0.067 0.033 88.4752088029 -0.2407625951 1.8907263465
2129.00000 375740.80 -97.985 4.745 0.201 6.428 0.074 0.040 88.5444049158 -0.1868644553 1.9424587058
2129.00000 375740.90 -97.341 4.752 0.206 6.472 0.076 0.052 88.6227683535 -0.1722654907 1.9314922936
2129.00000 375741.00 -96.692 4.759 0.212 6.505 0.055 0.057 88.7031428730 -0.1755485389 1.9476382443
2129.00000 375741.10 -96.039 4.766 0.216 6.556 0.070 0.045 88.7745563325 -0.1822979817 1.9271721918
2129.00000 375741.20 -95.381 4.771 0.221 6.604 0.056 0.049 88.8416955270 -0.2618073349 1.9085510635
2129.00000 375741.30 -94.719 4.777 0.226 6.632 0.046 0.046 88.9085883496 -0.3235951035 1.8816506950
2129.00000 375741.40 -94.054 4.781 0.231 6.681 0.027 0.046 88.9545567535 -0.3653522676 1.9004952769
2129.00000 375741.50 -93.384 4.784 0.235 6.717 0.059 0.029 88.9725304395 -0.4377913217 1.8769409819
2129.00000 375741.60 -92.710 4.790 0.237 6.747 0.046 0.015 89.0013158391 -0.4580396502 1.7821909513
2129.00000 375741.70 -92.033 4.796 0.238 6.800 0.052 0.024 89.0325248502 -0.4910477487 1.7291522482
2129.00000 375741.80 -91.351 4.800 0.241 6.845 0.028 0.023 89.0493755390 -0.5615673942 1.7016674628
2129.00000 375741.90 -90.665 4.804 0.243 6.865 0.045 0.016 89.0797824092 -0.5767221278 1.6541578024
2129.00000 375742.00 -89.977 4.807 0.244 6.894 0.027 0.014 89.1216025986 -0.5063743698 1.6114323396
2129.00000 375742.10 -89.286 4.811 0.246 6.937 0.036 0.006 89.1548284212 -0.4234501881 1.5796732891
