time_stamp,file_name,gps_x lat,gps_y lon,gps_z alt,attitude
1679940789.790254,frames/frame_11824.jpg,399438722,330488348,1359710,0
1679940789.841169,frames/frame_11825.jpg,399438726,330488299,1359720,0
1679940789.868889,frames/frame_11826.jpg,399438730,330488258,1359730,0
1679940789.90606,frames/frame_11827.jpg,399438734,330488215,1359740,0
1679940789.955345,frames/frame_11828.jpg,399438739,330488163,1359750,0
1679940789.987943,frames/frame_11829.jpg,399438744,330488119,1359750,0
1679940790.039268,frames/frame_11830.jpg,399438748,330488070,1359760,0
1679940790.067001,frames/frame_11831.jpg,399438752,330488029,1359770,0
1679940790.106527,frames/frame_11832.jpg,399438757,330487982,1359770,0
1679940790.151785,frames/frame_11833.jpg,399438762,330487933,1359780,0
1679940790.186105,frames/frame_11834.jpg,399438766,330487891,1359780,0
1679940790.24178,frames/frame_11835.jpg,399438771,330487839,1359790,0
1679940790.268,frames/frame_11836.jpg,399438775,330487798,1359800,0
1679940790.306398,frames/frame_11837.jpg,399438779,330487751,1359800,0
1679940790.351508,frames/frame_11838.jpg,399438783,330487705,1359810,0
1679940790.388095,frames/frame_11839.jpg,399438788,330487659,1359810,0
1679940790.443965,frames/frame_11840.jpg,399438794,330487595,1359820,0
1679940790.469087,frames/frame_11841.jpg,399438797,330487565,1359820,0
1679940790.507316,frames/frame_11842.jpg,399438801,330487518,1359830,0
1679940790.549265,frames/frame_11843.jpg,399438806,330487472,1359840,0
1679940790.588479,frames/frame_11844.jpg,399438810,330487423,1359850,0
1679940790.641187,frames/frame_11845.jpg,399438815,330487371,1359850,0
1679940790.666672,frames/frame_11846.jpg,399438819,330487331,1359860,0
1679940790.706197,frames/frame_11847.jpg,399438823,330487286,1359860,0
1679940790.751681,frames/frame_11848.jpg,399438828,330487237,1359870,0
1679940790.794918,frames/frame_11849.jpg,399438833,330487188,1359870,0
1679940790.841164,frames/frame_11850.jpg,399438837,330487142,1359880,0
1679940790.86704,frames/frame_11851.jpg,399438841,330487099,1359890,0
1679940790.909028,frames/frame_11852.jpg,399438846,330487050,1359890,0
1679940790.949032,frames/frame_11853.jpg,399438850,330487007,1359900,0
1679940790.985984,frames/frame_11854.jpg,399438855,330486960,1359910,0
1679940791.039844,frames/frame_11855.jpg,399438860,330486908,1359920,0
1679940791.087331,frames/frame_11856.jpg,399438864,330486866,1359930,0
1679940791.116823,frames/frame_11857.jpg,399438869,330486816,1359940,0
1679940791.150597,frames/frame_11858.jpg,399438873,330486771,1359940,0
1679940791.191394,frames/frame_11859.jpg,399438878,330486722,1359950,0
1679940791.243591,frames/frame_11860.jpg,399438883,330486660,1359960,0
1679940791.27051,frames/frame_11861.jpg,399438886,330486633,1359960,0
1679940791.306392,frames/frame_11862.jpg,399438890,330486587,1359970,0
1679940791.351331,frames/frame_11863.jpg,399438894,330486540,1359980,0
1679940791.395605,frames/frame_11864.jpg,399438899,330486494,1359980,0
1679940791.457305,frames/frame_11865.jpg,399438905,330486421,1359990,0
1679940791.487703,frames/frame_11866.jpg,399438907,330486399,1359990,0
1679940791.522225,frames/frame_11867.jpg,399438912,330486349,1360000,0
1679940791.562487,frames/frame_11868.jpg,399438916,330486306,1360000,0
1679940791.590056,frames/frame_11869.jpg,399438920,330486257,1360010,0
1679940791.642517,frames/frame_11870.jpg,399438925,330486200,1360010,0
1679940791.67207,frames/frame_11871.jpg,399438928,330486166,1360020,0
1679940791.710987,frames/frame_11872.jpg,399438933,330486116,1360020,0
1679940791.750546,frames/frame_11873.jpg,399438937,330486074,1360030,0
1679940791.790249,frames/frame_11874.jpg,399438941,330486025,1360040,0
1679940791.838997,frames/frame_11875.jpg,399438945,330485977,1360040,0
1679940791.870085,frames/frame_11876.jpg,399438949,330485935,1360050,0
1679940791.906924,frames/frame_11877.jpg,399438954,330485888,1360060,0
1679940791.960411,frames/frame_11878.jpg,399438959,330485830,1360070,0
1679940791.98659,frames/frame_11879.jpg,399438962,330485795,1360070,0
1679940792.03947,frames/frame_11880.jpg,399438967,330485739,1360080,0
1679940792.069304,frames/frame_11881.jpg,399438971,330485698,1360080,0
1679940792.106539,frames/frame_11882.jpg,399438975,330485655,1360090,0
1679940792.151954,frames/frame_11883.jpg,399438979,330485605,1360100,0
1679940792.18877,frames/frame_11884.jpg,399438983,330485560,1360100,0
1679940792.239633,frames/frame_11885.jpg,399438987,330485510,1360110,0
1679940792.270594,frames/frame_11886.jpg,399438991,330485466,1360120,0
1679940792.306164,frames/frame_11887.jpg,399438995,330485423,1360130,0
1679940792.353164,frames/frame_11888.jpg,399438999,330485373,1360130,0
1679940792.390554,frames/frame_11889.jpg,399439003,330485328,1360140,0
1679940792.439331,frames/frame_11890.jpg,399439007,330485280,1360150,0
1679940792.468794,frames/frame_11891.jpg,399439011,330485236,1360160,0
1679940792.50685,frames/frame_11892.jpg,399439015,330485190,1360170,0
1679940792.557187,frames/frame_11893.jpg,399439019,330485144,1360170,0
1679940792.590861,frames/frame_11894.jpg,399439023,330485092,1360180,0
1679940792.643491,frames/frame_11895.jpg,399439027,330485040,1360190,0
1679940792.671322,frames/frame_11896.jpg,399439031,330485000,1360200,0
1679940792.706511,frames/frame_11897.jpg,399439034,330484957,1360210,0
1679940792.756521,frames/frame_11898.jpg,399439038,330484910,1360210,0
1679940792.797232,frames/frame_11899.jpg,399439043,330484853,1360220,0
1679940792.838932,frames/frame_11900.jpg,399439047,330484809,1360230,0
1679940792.876819,frames/frame_11901.jpg,399439051,330484759,1360240,0
1679940792.905942,frames/frame_11902.jpg,399439053,330484725,1360240,0
1679940792.948748,frames/frame_11903.jpg,399439057,330484678,1360250,0
1679940792.988537,frames/frame_11904.jpg,399439061,330484629,1360250,0
1679940793.040644,frames/frame_11905.jpg,399439065,330484574,1360250,0
1679940793.071141,frames/frame_11906.jpg,399439068,330484539,1360260,0
1679940793.109542,frames/frame_11907.jpg,399439072,330484491,1360260,0
1679940793.151022,frames/frame_11908.jpg,399439075,330484444,1360270,0
1679940793.187906,frames/frame_11909.jpg,399439079,330484397,1360270,0
1679940793.242743,frames/frame_11910.jpg,399439083,330484345,1360280,0
1679940793.270391,frames/frame_11911.jpg,399439086,330484306,1360280,0
1679940793.317778,frames/frame_11912.jpg,399439091,330484246,1360290,0
1679940793.353123,frames/frame_11913.jpg,399439094,330484205,1360300,0
1679940793.388317,frames/frame_11914.jpg,399439097,330484164,1360300,0
1679940793.445157,frames/frame_11915.jpg,399439101,330484110,1360310,0
1679940793.470781,frames/frame_11916.jpg,399439105,330484068,1360310,0
1679940793.506242,frames/frame_11917.jpg,399439108,330484027,1360320,0
1679940793.559671,frames/frame_11918.jpg,399439112,330483975,1360330,0
1679940793.5882,frames/frame_11919.jpg,399439116,330483932,1360330,0
1679940793.648196,frames/frame_11920.jpg,399439121,330483865,1360330,0
1679940793.674215,frames/frame_11921.jpg,399439124,330483835,1360330,0
1679940793.707948,frames/frame_11922.jpg,399439128,330483792,1360330,0
1679940793.752939,frames/frame_11923.jpg,399439132,330483742,1360340,0
1679940793.787684,frames/frame_11924.jpg,399439135,330483700,1360330,0
1679940793.845205,frames/frame_11925.jpg,399439141,330483633,1360330,0
1679940793.871029,frames/frame_11926.jpg,399439143,330483605,1360330,0
1679940793.90911,frames/frame_11927.jpg,399439147,330483559,1360330,0
1679940793.959983,frames/frame_11928.jpg,399439151,330483504,1360320,0
1679940793.994013,frames/frame_11929.jpg,399439155,330483463,1360320,0
1679940794.046579,frames/frame_11930.jpg,399439159,330483406,1360320,0
1679940794.074667,frames/frame_11931.jpg,399439162,330483373,1360320,0
1679940794.110167,frames/frame_11932.jpg,399439165,330483326,1360320,0
1679940794.159098,frames/frame_11933.jpg,399439170,330483269,1360320,0
1679940794.186387,frames/frame_11934.jpg,399439173,330483234,1360320,0
1679940794.240045,frames/frame_11935.jpg,399439177,330483181,1360330,0
1679940794.274714,frames/frame_11936.jpg,399439180,330483139,1360330,0
1679940794.307694,frames/frame_11937.jpg,399439184,330483092,1360340,0
1679940794.352162,frames/frame_11938.jpg,399439187,330483045,1360340,0
1679940794.388993,frames/frame_11939.jpg,399439191,330483000,1360350,0
1679940794.442596,frames/frame_11940.jpg,399439196,330482940,1360350,0
1679940794.477289,frames/frame_11941.jpg,399439199,330482893,1360360,0
1679940794.507306,frames/frame_11942.jpg,399439202,330482859,1360360,0
1679940794.550698,frames/frame_11943.jpg,399439206,330482811,1360370,0
1679940794.593252,frames/frame_11944.jpg,399439210,330482766,1360380,0
1679940794.654546,frames/frame_11945.jpg,399439213,330482719,1360380,0
1679940794.726765,frames/frame_11946.jpg,399439217,330482671,1360390,0
1679940794.751301,frames/frame_11947.jpg,399439221,330482624,1360390,0
1679940794.777784,frames/frame_11948.jpg,399439225,330482578,1360400,0
1679940794.802747,frames/frame_11949.jpg,399439228,330482532,1360410,0
1679940794.838846,frames/frame_11950.jpg,399439233,330482476,1360410,0
1679940794.872122,frames/frame_11951.jpg,399439236,330482436,1360410,0
1679940794.906296,frames/frame_11952.jpg,399439239,330482390,1360420,0
1679940794.948918,frames/frame_11953.jpg,399439243,330482344,1360420,0
1679940794.988909,frames/frame_11954.jpg,399439247,330482293,1360420,0
1679940795.038878,frames/frame_11955.jpg,399439250,330482248,1360430,0
1679940795.066481,frames/frame_11956.jpg,399439254,330482203,1360430,0
1679940795.10731,frames/frame_11957.jpg,399439257,330482157,1360440,0
1679940795.149291,frames/frame_11958.jpg,399439261,330482110,1360440,0
1679940795.19853,frames/frame_11959.jpg,399439265,330482048,1360450,0
1679940795.240916,frames/frame_11960.jpg,399439268,330482011,1360460,0
1679940795.269431,frames/frame_11961.jpg,399439271,330481965,1360470,0
1679940795.309328,frames/frame_11962.jpg,399439275,330481918,1360470,0
1679940795.350665,frames/frame_11963.jpg,399439278,330481876,1360480,0
1679940795.387002,frames/frame_11964.jpg,399439281,330481829,1360490,0
1679940795.439219,frames/frame_11965.jpg,399439286,330481774,1360500,0
1679940795.469387,frames/frame_11966.jpg,399439289,330481732,1360500,0
1679940795.507365,frames/frame_11967.jpg,399439292,330481688,1360510,0
1679940795.555489,frames/frame_11968.jpg,399439295,330481640,1360520,0
1679940795.586026,frames/frame_11969.jpg,399439299,330481596,1360520,0
1679940795.647198,frames/frame_11970.jpg,399439304,330481529,1360530,0
1679940795.676177,frames/frame_11971.jpg,399439306,330481499,1360540,0
1679940795.707177,frames/frame_11972.jpg,399439309,330481456,1360550,0
1679940795.751971,frames/frame_11973.jpg,399439312,330481407,1360550,0
1679940795.789206,frames/frame_11974.jpg,399439316,330481363,1360560,0
1679940795.844548,frames/frame_11975.jpg,399439320,330481303,1360570,0
1679940795.870511,frames/frame_11976.jpg,399439322,330481273,1360580,0
1679940795.907593,frames/frame_11977.jpg,399439326,330481224,1360590,0
1679940795.961878,frames/frame_11978.jpg,399439331,330481161,1360600,0
1679940795.997513,frames/frame_11979.jpg,399439333,330481133,1360600,0
1679940796.050621,frames/frame_11980.jpg,399439338,330481068,1360610,0
1679940796.086583,frames/frame_11981.jpg,399439340,330481041,1360610,0
1679940796.114267,frames/frame_11982.jpg,399439343,330480995,1360620,0
1679940796.158361,frames/frame_11983.jpg,399439347,330480939,1360620,0
1679940796.197973,frames/frame_11984.jpg,399439351,330480893,1360630,0
1679940796.238518,frames/frame_11985.jpg,399439355,330480846,1360630,0
1679940796.266009,frames/frame_11986.jpg,399439357,330480811,1360640,0
1679940796.306296,frames/frame_11987.jpg,399439361,330480765,1360640,0
1679940796.353989,frames/frame_11988.jpg,399439365,330480719,1360640,0
1679940796.39068,frames/frame_11989.jpg,399439368,330480671,1360650,0
1679940796.447317,frames/frame_11990.jpg,399439374,330480602,1360660,0
1679940796.472092,frames/frame_11991.jpg,399439376,330480575,1360660,0
1679940796.506152,frames/frame_11992.jpg,399439379,330480534,1360660,0
1679940796.549032,frames/frame_11993.jpg,399439383,330480487,1360660,0
1679940796.586005,frames/frame_11994.jpg,399439386,330480442,1360670,0
1679940796.644737,frames/frame_11995.jpg,399439391,330480387,1360670,0
1679940796.671718,frames/frame_11996.jpg,399439394,330480348,1360670,0
1679940796.711041,frames/frame_11997.jpg,399439398,330480296,1360670,0
1679940796.749752,frames/frame_11998.jpg,399439401,330480255,1360680,0
1679940796.790137,frames/frame_11999.jpg,399439405,330480204,1360680,0
1679940796.8378,frames/frame_12000.jpg,399439409,330480157,1360680,0
1679940796.868746,frames/frame_12001.jpg,399439412,330480115,1360680,0
1679940796.906231,frames/frame_12002.jpg,399439415,330480069,1360680,0
1679940796.950435,frames/frame_12003.jpg,399439419,330480021,1360690,0
1679940796.995295,frames/frame_12004.jpg,399439423,330479964,1360690,0
1679940797.040605,frames/frame_12005.jpg,399439426,330479921,1360700,0
1679940797.066702,frames/frame_12006.jpg,399439429,330479881,1360700,0
1679940797.110165,frames/frame_12007.jpg,399439433,330479830,1360710,0
1679940797.150675,frames/frame_12008.jpg,399439436,330479786,1360710,0
1679940797.187761,frames/frame_12009.jpg,399439439,330479739,1360710,0
1679940797.237507,frames/frame_12010.jpg,399439443,330479684,1360720,0
1679940797.272883,frames/frame_12011.jpg,399439446,330479647,1360720,0
1679940797.310698,frames/frame_12012.jpg,399439449,330479596,1360730,0
1679940797.352426,frames/frame_12013.jpg,399439452,330479551,1360730,0
1679940797.388703,frames/frame_12014.jpg,399439455,330479504,1360740,0
1679940797.440881,frames/frame_12015.jpg,399439459,330479452,1360750,0
1679940797.467023,frames/frame_12016.jpg,399439462,330479413,1360750,0
1679940797.506519,frames/frame_12017.jpg,399439465,330479366,1360760,0
1679940797.55389,frames/frame_12018.jpg,399439468,330479320,1360770,0
1679940797.601323,frames/frame_12019.jpg,399439472,330479273,1360780,0
1679940797.645714,frames/frame_12020.jpg,399439476,330479208,1360780,0
1679940797.671977,frames/frame_12021.jpg,399439478,330479179,1360790,0
1679940797.706592,frames/frame_12022.jpg,399439481,330479134,1360790,0
1679940797.751658,frames/frame_12023.jpg,399439485,330479085,1360800,0
1679940797.785898,frames/frame_12024.jpg,399439488,330479041,1360810,0
1679940797.841651,frames/frame_12025.jpg,399439492,330478977,1360820,0
1679940797.868266,frames/frame_12026.jpg,399439495,330478947,1360820,0
1679940797.907297,frames/frame_12027.jpg,399439498,330478900,1360830,0
1679940797.955928,frames/frame_12028.jpg,399439502,330478848,1360840,0
1679940797.989253,frames/frame_12029.jpg,399439505,330478804,1360840,0
1679940798.046453,frames/frame_12030.jpg,399439509,330478742,1360850,0
1679940798.071413,frames/frame_12031.jpg,399439511,330478712,1360860,0
1679940798.106051,frames/frame_12032.jpg,399439515,330478668,1360870,0
1679940798.155523,frames/frame_12033.jpg,399439518,330478614,1360880,0
1679940798.185875,frames/frame_12034.jpg,399439521,330478576,1360880,0
1679940798.24064,frames/frame_12035.jpg,399439525,330478520,1360900,0
1679940798.267584,frames/frame_12036.jpg,399439528,330478481,1360900,0
1679940798.309207,frames/frame_12037.jpg,399439532,330478434,1360910,0
1679940798.350517,frames/frame_12038.jpg,399439535,330478388,1360920,0
1679940798.388062,frames/frame_12039.jpg,399439538,330478338,1360930,0
1679940798.437648,frames/frame_12040.jpg,399439543,330478280,1360940,0
1679940798.47433,frames/frame_12041.jpg,399439546,330478238,1360940,0
1679940798.506814,frames/frame_12042.jpg,399439549,330478200,1360950,0
1679940798.557312,frames/frame_12043.jpg,399439552,330478154,1360950,0
1679940798.588807,frames/frame_12044.jpg,399439555,330478104,1360960,0
1679940798.63939,frames/frame_12045.jpg,399439559,330478050,1360960,0
1679940798.667394,frames/frame_12046.jpg,399439562,330478014,1360960,0
1679940798.707868,frames/frame_12047.jpg,399439565,330477968,1360970,0
1679940798.752984,frames/frame_12048.jpg,399439569,330477913,1360970,0
1679940798.787268,frames/frame_12049.jpg,399439572,330477873,1360980,0
1679940798.840002,frames/frame_12050.jpg,399439576,330477824,1360980,0
1679940798.865594,frames/frame_12051.jpg,399439579,330477781,1360990,0
1679940798.91029,frames/frame_12052.jpg,399439582,330477729,1360990,0
1679940798.951134,frames/frame_12053.jpg,399439586,330477685,1360990,0
1679940798.9927,frames/frame_12054.jpg,399439589,330477633,1360990,0
1679940799.038559,frames/frame_12055.jpg,399439593,330477585,1361000,0
1679940799.066503,frames/frame_12056.jpg,399439595,330477546,1361000,0
1679940799.108562,frames/frame_12057.jpg,399439598,330477498,1361000,0
1679940799.149961,frames/frame_12058.jpg,399439601,330477454,1361000,0
1679940799.18878,frames/frame_12059.jpg,399439605,330477404,1361000,0
1679940799.244484,frames/frame_12060.jpg,399439609,330477346,1361000,0
1679940799.275833,frames/frame_12061.jpg,399439611,330477313,1361000,0
1679940799.30617,frames/frame_12062.jpg,399439613,330477267,1361000,0
1679940799.350969,frames/frame_12063.jpg,399439617,330477218,1361000,0
1679940799.386356,frames/frame_12064.jpg,399439619,330477174,1361000,0
1679940799.438763,frames/frame_12065.jpg,399439622,330477122,1361000,0
1679940799.471577,frames/frame_12066.jpg,399439625,330477081,1361000,0
1679940799.509202,frames/frame_12067.jpg,399439628,330477031,1361010,0
1679940799.55389,frames/frame_12068.jpg,399439631,330476988,1361010,0
1679940799.586129,frames/frame_12069.jpg,399439633,330476941,1361010,0
1679940799.644856,frames/frame_12070.jpg,399439637,330476883,1361020,0
1679940799.676014,frames/frame_12071.jpg,399439639,330476845,1361020,0
1679940799.70648,frames/frame_12072.jpg,399439642,330476802,1361030,0
1679940799.749256,frames/frame_12073.jpg,399439644,330476756,1361030,0
1679940799.788687,frames/frame_12074.jpg,399439647,330476709,1361040,0
1679940799.838312,frames/frame_12075.jpg,399439651,330476651,1361040,0
1679940799.86696,frames/frame_12076.jpg,399439653,330476616,1361050,0
1679940799.907524,frames/frame_12077.jpg,399439655,330476569,1361050,0
1679940799.951237,frames/frame_12078.jpg,399439658,330476524,1361050,0
1679940799.989581,frames/frame_12079.jpg,399439661,330476477,1361060,0
1679940800.03879,frames/frame_12080.jpg,399439664,330476425,1361060,0
1679940800.068211,frames/frame_12081.jpg,399439666,330476384,1361060,0
1679940800.107654,frames/frame_12082.jpg,399439669,330476337,1361060,0
1679940800.159867,frames/frame_12083.jpg,399439672,330476280,1361070,0
1679940800.191816,frames/frame_12084.jpg,399439674,330476243,1361070,0
1679940800.240053,frames/frame_12085.jpg,399439677,330476190,1361070,0
1679940800.267704,frames/frame_12086.jpg,399439679,330476151,1361070,0
1679940800.308524,frames/frame_12087.jpg,399439682,330476105,1361070,0
1679940800.352203,frames/frame_12088.jpg,399439685,330476059,1361070,0
1679940800.386724,frames/frame_12089.jpg,399439687,330476013,1361070,0
1679940800.437209,frames/frame_12090.jpg,399439690,330475964,1361070,0
1679940800.467672,frames/frame_12091.jpg,399439693,330475920,1361080,0
1679940800.508618,frames/frame_12092.jpg,399439696,330475873,1361080,0
1679940800.55061,frames/frame_12093.jpg,399439699,330475826,1361080,0
1679940800.587437,frames/frame_12094.jpg,399439701,330475781,1361080,0
1679940800.637248,frames/frame_12095.jpg,399439704,330475731,1361080,0
1679940800.676998,frames/frame_12096.jpg,399439708,330475675,1361080,0
1679940800.706619,frames/frame_12097.jpg,399439710,330475641,1361080,0
1679940800.749786,frames/frame_12098.jpg,399439713,330475594,1361080,0
1679940800.788901,frames/frame_12099.jpg,399439716,330475546,1361080,0
1679940800.840291,frames/frame_12100.jpg,399439719,330475489,1361080,0
1679940800.867607,frames/frame_12101.jpg,399439721,330475453,1361070,0
1679940800.907612,frames/frame_12102.jpg,399439724,330475406,1361070,0
1679940800.950251,frames/frame_12103.jpg,399439727,330475359,1361070,0
1679940800.986667,frames/frame_12104.jpg,399439730,330475314,1361070,0
1679940801.037974,frames/frame_12105.jpg,399439733,330475260,1361060,0
1679940801.068065,frames/frame_12106.jpg,399439736,330475218,1361060,0
1679940801.107023,frames/frame_12107.jpg,399439739,330475172,1361060,0
1679940801.150325,frames/frame_12108.jpg,399439742,330475125,1361060,0
1679940801.201532,frames/frame_12109.jpg,399439745,330475062,1361060,0
1679940801.243506,frames/frame_12110.jpg,399439748,330475020,1361060,0
1679940801.26879,frames/frame_12111.jpg,399439750,330474984,1361060,0
1679940801.31157,frames/frame_12112.jpg,399439753,330474933,1361060,0
1679940801.350784,frames/frame_12113.jpg,399439756,330474891,1361060,0
1679940801.386377,frames/frame_12114.jpg,399439759,330474844,1361060,0
1679940801.4363,frames/frame_12115.jpg,399439762,330474795,1361060,0
1679940801.46945,frames/frame_12116.jpg,399439765,330474747,1361050,0
1679940801.506788,frames/frame_12117.jpg,399439767,330474703,1361050,0
1679940801.551362,frames/frame_12118.jpg,399439770,330474657,1361050,0
1679940801.587016,frames/frame_12119.jpg,399439773,330474608,1361050,0
1679940801.641889,frames/frame_12120.jpg,399439777,330474550,1361050,0
1679940801.668899,frames/frame_12121.jpg,399439779,330474511,1361050,0
1679940801.707303,frames/frame_12122.jpg,399439782,330474467,1361050,0
1679940801.749714,frames/frame_12123.jpg,399439785,330474420,1361060,0
1679940801.787332,frames/frame_12124.jpg,399439788,330474374,1361060,0
1679940801.844002,frames/frame_12125.jpg,399439792,330474312,1361060,0
1679940801.871266,frames/frame_12126.jpg,399439795,330474279,1361070,0
1679940801.907383,frames/frame_12127.jpg,399439798,330474232,1361070,0
1679940801.955427,frames/frame_12128.jpg,399439801,330474177,1361070,0
1679940801.987493,frames/frame_12129.jpg,399439804,330474138,1361070,0
1679940802.038292,frames/frame_12130.jpg,399439808,330474088,1361070,0
1679940802.068068,frames/frame_12131.jpg,399439811,330474044,1361060,0
1679940802.10877,frames/frame_12132.jpg,399439814,330473997,1361060,0
1679940802.152432,frames/frame_12133.jpg,399439817,330473947,1361060,0
1679940802.188216,frames/frame_12134.jpg,399439820,330473904,1361060,0
1679940802.23851,frames/frame_12135.jpg,399439824,330473848,1361050,0
1679940802.26577,frames/frame_12136.jpg,399439826,330473812,1361050,0
1679940802.305812,frames/frame_12137.jpg,399439829,330473765,1361050,0
1679940802.352581,frames/frame_12138.jpg,399439832,330473718,1361050,0
1679940802.390519,frames/frame_12139.jpg,399439836,330473665,1361050,0
1679940802.45206,frames/frame_12140.jpg,399439841,330473593,1361050,0
1679940802.476794,frames/frame_12141.jpg,399439842,330473576,1361050,0
1679940802.509205,frames/frame_12142.jpg,399439845,330473526,1361060,0
1679940802.554337,frames/frame_12143.jpg,399439848,330473482,1361060,0
1679940802.588013,frames/frame_12144.jpg,399439851,330473435,1361060,0
1679940802.640899,frames/frame_12145.jpg,399439855,330473379,1361070,0
1679940802.675632,frames/frame_12146.jpg,399439858,330473329,1361070,0
1679940802.708643,frames/frame_12147.jpg,399439861,330473290,1361080,0
1679940802.748909,frames/frame_12148.jpg,399439864,330473246,1361080,0
1679940802.786842,frames/frame_12149.jpg,399439867,330473197,1361090,0
1679940802.837214,frames/frame_12150.jpg,399439870,330473141,1361100,0
1679940802.867679,frames/frame_12151.jpg,399439873,330473102,1361100,0
1679940802.907898,frames/frame_12152.jpg,399439876,330473056,1361110,0
1679940802.951454,frames/frame_12153.jpg,399439879,330473003,1361120,0
1679940802.991674,frames/frame_12154.jpg,399439882,330472957,1361120,0
1679940803.038257,frames/frame_12155.jpg,399439884,330472912,1361130,0
1679940803.068282,frames/frame_12156.jpg,399439887,330472866,1361140,0
1679940803.106911,frames/frame_12157.jpg,399439890,330472821,1361150,0
1679940803.152198,frames/frame_12158.jpg,399439893,330472771,1361160,0
1679940803.201225,frames/frame_12159.jpg,399439896,330472710,1361160,0
1679940803.238091,frames/frame_12160.jpg,399439898,330472675,1361170,0
1679940803.267832,frames/frame_12161.jpg,399439901,330472633,1361180,0
1679940803.312651,frames/frame_12162.jpg,399439903,330472584,1361180,0
1679940803.351441,frames/frame_12163.jpg,399439906,330472540,1361180,0
1679940803.388723,frames/frame_12164.jpg,399439908,330472494,1361180,0
1679940803.44436,frames/frame_12165.jpg,399439912,330472427,1361180,0
1679940803.470663,frames/frame_12166.jpg,399439913,330472400,1361180,0
1679940803.508729,frames/frame_12167.jpg,399439916,330472352,1361180,0
1679940803.548951,frames/frame_12168.jpg,399439918,330472307,1361180,0
1679940803.58713,frames/frame_12169.jpg,399439920,330472260,1361180,0
1679940803.639085,frames/frame_12170.jpg,399439923,330472206,1361180,0
1679940803.670003,frames/frame_12171.jpg,399439925,330472167,1361180,0
1679940803.707193,frames/frame_12172.jpg,399439927,330472120,1361170,0
1679940803.748913,frames/frame_12173.jpg,399439930,330472074,1361170,0
1679940803.786656,frames/frame_12174.jpg,399439932,330472028,1361170,0
1679940803.84099,frames/frame_12175.jpg,399439935,330471973,1361160,0
1679940803.868052,frames/frame_12176.jpg,399439936,330471934,1361160,0
1679940803.906846,frames/frame_12177.jpg,399439939,330471888,1361160,0
1679940803.958408,frames/frame_12178.jpg,399439941,330471834,1361160,0
1679940803.986203,frames/frame_12179.jpg,399439943,330471796,1361160,0
1679940804.048438,frames/frame_12180.jpg,399439946,330471732,1361160,0
1679940804.072644,frames/frame_12181.jpg,399439948,330471702,1361160,0
1679940804.107572,frames/frame_12182.jpg,399439950,330471656,1361150,0
1679940804.149142,frames/frame_12183.jpg,399439952,330471610,1361150,0
1679940804.186319,frames/frame_12184.jpg,399439955,330471564,1361160,0
1679940804.236657,frames/frame_12185.jpg,399439957,330471509,1361160,0
1679940804.27099,frames/frame_12186.jpg,399439959,330471470,1361160,0
1679940804.306935,frames/frame_12187.jpg,399439962,330471423,1361170,0
1679940804.351474,frames/frame_12188.jpg,399439964,330471377,1361170,0
1679940804.386946,frames/frame_12189.jpg,399439967,330471331,1361170,0
1679940804.437182,frames/frame_12190.jpg,399439969,330471276,1361180,0
1679940804.467681,frames/frame_12191.jpg,399439971,330471237,1361180,0
1679940804.508241,frames/frame_12192.jpg,399439974,330471190,1361180,0
1679940804.55072,frames/frame_12193.jpg,399439976,330471144,1361190,0
1679940804.587945,frames/frame_12194.jpg,399439978,330471098,1361190,0
1679940804.638001,frames/frame_12195.jpg,399439981,330471048,1361190,0
1679940804.670559,frames/frame_12196.jpg,399439983,330471002,1361190,0
1679940804.708416,frames/frame_12197.jpg,399439986,330470958,1361200,0
1679940804.75082,frames/frame_12198.jpg,399439988,330470911,1361200,0
1679940804.78765,frames/frame_12199.jpg,399439990,330470867,1361200,0
1679940804.839101,frames/frame_12200.jpg,399439993,330470812,1361200,0
1679940804.86769,frames/frame_12201.jpg,399439995,330470773,1361200,0
1679940804.907444,frames/frame_12202.jpg,399439998,330470727,1361200,0
1679940804.955763,frames/frame_12203.jpg,399440000,330470675,1361200,0
1679940804.986947,frames/frame_12204.jpg,399440002,330470634,1361190,0
1679940805.042493,frames/frame_12205.jpg,399440005,330470583,1361190,0
1679940805.068751,frames/frame_12206.jpg,399440008,330470541,1361190,0
1679940805.107239,frames/frame_12207.jpg,399440010,330470495,1361190,0
1679940805.150994,frames/frame_12208.jpg,399440012,330470448,1361190,0
1679940805.200696,frames/frame_12209.jpg,399440016,330470388,1361180,0
1679940805.242515,frames/frame_12210.jpg,399440018,330470341,1361180,0
1679940805.266748,frames/frame_12211.jpg,399440020,330470310,1361170,0
1679940805.313266,frames/frame_12212.jpg,399440023,330470259,1361170,0
1679940805.351896,frames/frame_12213.jpg,399440025,330470215,1361170,0
1679940805.388361,frames/frame_12214.jpg,399440028,330470168,1361160,0
1679940805.448395,frames/frame_12215.jpg,399440031,330470105,1361160,0
1679940805.474136,frames/frame_12216.jpg,399440033,330470074,1361160,0
1679940805.527123,frames/frame_12217.jpg,399440036,330470005,1361170,0
1679940805.553065,frames/frame_12218.jpg,399440038,330469982,1361170,0
1679940805.58745,frames/frame_12219.jpg,399440040,330469936,1361170,0
1679940805.636588,frames/frame_12220.jpg,399440043,330469881,1361180,0
1679940805.667741,frames/frame_12221.jpg,399440045,330469841,1361180,0
1679940805.707038,frames/frame_12222.jpg,399440047,330469795,1361190,0
