     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2233.00000 23159.100 74.652 -1086.948 8.554 11.145 -3.624 -0.002 1.55692E-06 2.43904E-06 3.22966E-06
2233.00000 23159.200 75.769 -1087.312 8.551 11.192 -3.662 -0.050 1.55739E-06 2.43816E-06 3.22720E-06
2233.00000 23159.300 76.891 -1087.676 8.545 11.240 -3.633 -0.060 1.55786E-06 2.43727E-06 3.22474E-06
2233.00000 23159.400 78.019 -1088.041 8.540 11.305 -3.666 -0.021 1.55833E-06 2.43639E-06 3.22229E-06
2233.00000 23159.500 79.154 -1088.409 8.536 11.403 -3.695 -0.021 1.55881E-06 2.43550E-06 3.21983E-06
2233.00000 23159.600 80.298 -1088.781 8.536 11.490 -3.703 -0.017 1.55928E-06 2.43462E-06 3.21737E-06
2233.00000 23159.700 81.451 -1089.150 8.534 11.536 -3.725 -0.012 1.55975E-06 2.43373E-06 3.21491E-06
2233.00000 23159.800 82.605 -1089.523 8.532 11.585 -3.731 -0.044 1.56023E-06 2.43285E-06 3.21245E-06
2233.00000 23159.900 83.767 -1089.893 8.529 11.660 -3.705 -0.018 1.56070E-06 2.43196E-06 3.21000E-06
2233.00000 23160.000 84.936 -1090.266 8.528 11.723 -3.747 -0.015 1.56118E-06 2.43108E-06 3.20754E-06
2233.00000 23160.100 86.111 -1090.641 8.526 11.761 -3.731 -0.010 1.56274E-06 2.42925E-06 3.20681E-06
2233.00000 23160.200 87.289 -1091.015 8.526 11.787 -3.731 0.015 1.56430E-06 2.42742E-06 3.20609E-06
2233.00000 23160.300 88.470 -1091.389 8.524 11.859 -3.719 -0.047 1.56587E-06 2.42559E-06 3.20536E-06
2233.00000 23160.400 89.658 -1091.763 8.523 11.892 -3.740 -0.009 1.56743E-06 2.42376E-06 3.20463E-06
2233.00000 23160.500 90.846 -1092.138 8.522 11.870 -3.733 -0.012 1.56899E-06 2.42194E-06 3.20391E-06
2233.00000 23160.600 92.033 -1092.512 8.518 11.851 -3.757 -0.035 1.57056E-06 2.42011E-06 3.20317E-06
2233.00000 23160.700 93.218 -1092.889 8.513 11.870 -3.751 -0.074 1.57213E-06 2.41829E-06 3.20244E-06
2233.00000 23160.800 94.403 -1093.265 8.508 11.842 -3.759 -0.035 1.57369E-06 2.41647E-06 3.20171E-06
2233.00000 23160.900 95.585 -1093.639 8.503 11.811 -3.706 -0.049 1.57526E-06 2.41464E-06 3.20097E-06
2233.00000 23161.000 96.764 -1094.010 8.497 11.779 -3.708 -0.039 1.57683E-06 2.41282E-06 3.20024E-06
2233.00000 23161.100 97.940 -1094.379 8.494 11.752 -3.679 -0.030 1.57616E-06 2.41236E-06 3.19780E-06
2233.00000 23161.200 99.114 -1094.748 8.492 11.729 -3.676 -0.044 1.57549E-06 2.41189E-06 3.19536E-06
2233.00000 23161.300 100.285 -1095.117 8.488 11.676 -3.665 -0.026 1.57482E-06 2.41143E-06 3.19292E-06
2233.00000 23161.400 101.449 -1095.483 8.488 11.608 -3.659 -0.025 1.57415E-06 2.41096E-06 3.19048E-06
2233.00000 23161.500 102.608 -1095.847 8.484 11.570 -3.601 -0.035 1.57348E-06 2.41049E-06 3.18803E-06
2233.00000 23161.600 103.760 -1096.208 8.483 11.515 -3.618 -0.020 1.57282E-06 2.41003E-06 3.18559E-06
2233.00000 23161.700 104.909 -1096.569 8.482 11.465 -3.581 -0.011 1.57215E-06 2.40956E-06 3.18315E-06
2233.00000 23161.800 106.051 -1096.927 8.481 11.384 -3.562 -0.005 1.57148E-06 2.40909E-06 3.18071E-06
2233.00000 23161.900 107.186 -1097.282 8.479 11.321 -3.535 -0.008 1.57082E-06 2.40863E-06 3.17826E-06
2233.00000 23162.000 108.316 -1097.635 8.475 11.261 -3.512 -0.028 1.57015E-06 2.40816E-06 3.17582E-06
2233.00000 23162.100 109.438 -1097.986 8.473 11.176 -3.507 0.003 1.56745E-06 2.40797E-06 3.17115E-06
2233.00000 23162.200 110.554 -1098.337 8.471 11.115 -3.491 -0.012 1.56475E-06 2.40777E-06 3.16647E-06
2233.00000 23162.300 111.662 -1098.686 8.469 11.053 -3.482 -0.032 1.56205E-06 2.40757E-06 3.16180E-06
2233.00000 23162.400 112.762 -1099.034 8.467 10.985 -3.466 -0.021 1.55936E-06 2.40737E-06 3.15713E-06
2233.00000 23162.500 113.857 -1099.382 8.465 10.903 -3.465 -0.031 1.55667E-06 2.40716E-06 3.15246E-06
2233.00000 23162.600 114.944 -1099.728 8.462 10.840 -3.455 -0.024 1.55398E-06 2.40695E-06 3.14779E-06
2233.00000 23162.700 116.024 -1100.075 8.460 10.781 -3.479 -0.044 1.55129E-06 2.40674E-06 3.14312E-06
2233.00000 23162.800 117.099 -1100.422 8.455 10.709 -3.452 -0.017 1.54861E-06 2.40652E-06 3.13845E-06
2233.00000 23162.900 118.169 -1100.763 8.452 10.676 -3.438 -0.029 1.54593E-06 2.40630E-06 3.13378E-06
2233.00000 23163.000 119.233 -1101.108 8.448 10.630 -3.448 -0.024 1.54326E-06 2.40607E-06 3.12911E-06
2233.00000 23163.100 120.298 -1101.454 8.443 10.638 -3.431 -0.035 1.53868E-06 2.40340E-06 3.12839E-06
2233.00000 23163.200 121.361 -1101.798 8.439 10.628 -3.448 -0.032 1.53411E-06 2.40073E-06 3.12767E-06
2233.00000 23163.300 122.422 -1102.144 8.434 10.596 -3.438 -0.068 1.52955E-06 2.39806E-06 3.12693E-06
2233.00000 23163.400 123.480 -1102.488 8.428 10.527 -3.506 -0.039 1.52499E-06 2.39539E-06 3.12620E-06
2233.00000 23163.500 124.531 -1102.839 8.424 10.489 -3.509 -0.027 1.52044E-06 2.39272E-06 3.12545E-06
2233.00000 23163.600 125.579 -1103.188 8.423 10.508 -3.501 0.028 1.51589E-06 2.39005E-06 3.12470E-06
2233.00000 23163.700 126.632 -1103.537 8.424 10.513 -3.485 0.039 1.51136E-06 2.38738E-06 3.12394E-06
2233.00000 23163.800 127.685 -1103.882 8.423 10.537 -3.425 -0.061 1.50682E-06 2.38471E-06 3.12317E-06
2233.00000 23163.900 128.733 -1104.225 8.418 10.477 -3.397 -0.056 1.50230E-06 2.38204E-06 3.12240E-06
2233.00000 23164.000 129.782 -1104.560 8.411 10.488 -3.319 -0.066 1.49778E-06 2.37937E-06 3.12162E-06
2233.00000 23164.100 130.829 -1104.896 8.403 10.480 -3.387 -0.070 1.49602E-06 2.37494E-06 3.12181E-06
2233.00000 23164.200 131.875 -1105.234 8.401 10.428 -3.318 -0.021 1.49427E-06 2.37051E-06 3.12199E-06
2233.00000 23164.300 132.914 -1105.569 8.400 10.333 -3.362 0.019 1.49251E-06 2.36609E-06 3.12218E-06
2233.00000 23164.400 133.946 -1105.910 8.401 10.354 -3.469 0.050 1.49075E-06 2.36166E-06 3.12235E-06
2233.00000 23164.500 134.986 -1106.256 8.401 10.429 -3.470 -0.012 1.48899E-06 2.35725E-06 3.12253E-06
2233.00000 23164.600 136.028 -1106.605 8.400 10.367 -3.515 -0.052 1.48724E-06 2.35283E-06 3.12270E-06
2233.00000 23164.700 137.060 -1106.957 8.391 10.286 -3.471 -0.077 1.48548E-06 2.34843E-06 3.12287E-06
2233.00000 23164.800 138.083 -1107.300 8.384 10.205 -3.374 -0.090 1.48372E-06 2.34402E-06 3.12303E-06
2233.00000 23164.900 139.103 -1107.638 8.381 10.213 -3.382 0.021 1.48196E-06 2.33962E-06 3.12319E-06
2233.00000 23165.000 140.129 -1107.977 8.386 10.321 -3.423 0.046 1.48020E-06 2.33522E-06 3.12334E-06
2233.00000 23165.100 141.161 -1108.318 8.389 10.313 -3.408 -0.011 1.47766E-06 2.33426E-06 3.11888E-06
2233.00000 23165.200 142.191 -1108.659 8.386 10.255 -3.420 -0.024 1.47511E-06 2.33328E-06 3.11442E-06
2233.00000 23165.300 143.213 -1108.999 8.376 10.179 -3.370 -0.094 1.47256E-06 2.33231E-06 3.10996E-06
2233.00000 23165.400 144.226 -1109.341 8.368 10.108 -3.440 -0.052 1.47002E-06 2.33132E-06 3.10551E-06
2233.00000 23165.500 145.238 -1109.685 8.364 10.151 -3.443 -0.015 1.46748E-06 2.33034E-06 3.10106E-06
2233.00000 23165.600 146.255 -1110.027 8.365 10.180 -3.432 0.071 1.46494E-06 2.32934E-06 3.09661E-06
2233.00000 23165.700 147.271 -1110.371 8.369 10.123 -3.413 0.028 1.46241E-06 2.32835E-06 3.09217E-06
2233.00000 23165.800 148.280 -1110.714 8.368 10.098 -3.424 -0.006 1.45987E-06 2.32734E-06 3.08773E-06
2233.00000 23165.900 149.290 -1111.055 8.366 10.132 -3.380 -0.036 1.45734E-06 2.32634E-06 3.08329E-06
2233.00000 23166.000 150.304 -1111.396 8.367 10.149 -3.414 0.016 1.45481E-06 2.32532E-06 3.07886E-06
2233.00000 23166.100 151.318 -1111.740 8.371 10.126 -3.432 0.053 1.45265E-06 2.32007E-06 3.07642E-06
2233.00000 23166.200 152.332 -1112.079 8.373 10.157 -3.407 -0.001 1.45048E-06 2.31482E-06 3.07398E-06
2233.00000 23166.300 153.348 -1112.418 8.375 10.161 -3.389 0.014 1.44832E-06 2.30958E-06 3.07153E-06
2233.00000 23166.400 154.367 -1112.760 8.377 10.211 -3.400 0.008 1.44616E-06 2.30434E-06 3.06908E-06
2233.00000 23166.500 155.385 -1113.102 8.378 10.185 -3.428 -0.002 1.44400E-06 2.29910E-06 3.06662E-06
2233.00000 23166.600 156.405 -1113.448 8.381 10.216 -3.463 0.011 1.44183E-06 2.29387E-06 3.06416E-06
2233.00000 23166.700 157.427 -1113.794 8.384 10.218 -3.507 0.082 1.43967E-06 2.28865E-06 3.06170E-06
2233.00000 23166.800 158.453 -1114.146 8.390 10.289 -3.509 0.023 1.43750E-06 2.28343E-06 3.05923E-06
2233.00000 23166.900 159.484 -1114.496 8.395 10.319 -3.517 0.049 1.43534E-06 2.27821E-06 3.05676E-06
2233.00000 23167.000 160.520 -1114.847 8.398 10.387 -3.519 0.059 1.43317E-06 2.27300E-06 3.05428E-06
2233.00000 23167.100 161.561 -1115.198 8.399 10.419 -3.487 -0.044 1.43061E-06 2.26794E-06 3.04895E-06
2233.00000 23167.200 162.605 -1115.552 8.400 10.470 -3.549 0.022 1.42804E-06 2.26288E-06 3.04362E-06
2233.00000 23167.300 163.652 -1115.911 8.399 10.497 -3.612 0.012 1.42547E-06 2.25783E-06 3.03829E-06
2233.00000 23167.400 164.702 -1116.276 8.405 10.517 -3.688 0.014 1.42290E-06 2.25278E-06 3.03295E-06
2233.00000 23167.500 165.757 -1116.645 8.408 10.585 -3.703 0.051 1.42033E-06 2.24772E-06 3.02762E-06
2233.00000 23167.600 166.818 -1117.017 8.413 10.657 -3.732 0.016 1.41776E-06 2.24267E-06 3.02228E-06
2233.00000 23167.700 167.885 -1117.391 8.416 10.672 -3.753 -0.013 1.41518E-06 2.23763E-06 3.01695E-06
2233.00000 23167.800 168.954 -1117.767 8.416 10.697 -3.733 0.025 1.41261E-06 2.23258E-06 3.01161E-06
2233.00000 23167.900 170.024 -1118.142 8.418 10.714 -3.740 0.034 1.41003E-06 2.22754E-06 3.00627E-06
2233.00000 23168.000 171.102 -1118.521 8.417 10.826 -3.826 -0.050 1.40746E-06 2.22249E-06 3.00094E-06
2233.00000 23168.100 172.190 -1118.900 8.418 10.945 -3.787 0.069 1.40422E-06 2.21582E-06 2.99413E-06
2233.00000 23168.200 173.280 -1119.276 8.418 10.794 -3.743 -0.015 1.40097E-06 2.20915E-06 2.98731E-06
2233.00000 23168.300 174.364 -1119.651 8.412 10.824 -3.740 -0.068 1.39772E-06 2.20249E-06 2.98050E-06
2233.00000 23168.400 175.452 -1120.029 8.413 10.939 -3.784 0.108 1.39447E-06 2.19583E-06 2.97368E-06
2233.00000 23168.500 176.549 -1120.408 8.421 11.004 -3.806 0.072 1.39122E-06 2.18917E-06 2.96686E-06
2233.00000 23168.600 177.649 -1120.790 8.430 10.999 -3.828 0.042 1.38796E-06 2.18252E-06 2.96004E-06
2233.00000 23168.700 178.746 -1121.171 8.435 10.950 -3.790 0.058 1.38471E-06 2.17588E-06 2.95322E-06
2233.00000 23168.800 179.840 -1121.548 8.438 10.954 -3.752 0.011 1.38144E-06 2.16924E-06 2.94640E-06
2233.00000 23168.900 180.939 -1121.924 8.441 11.016 -3.752 0.019 1.37818E-06 2.16260E-06 2.93957E-06
2233.00000 23169.000 182.044 -1122.301 8.444 11.054 -3.774 0.043 1.37491E-06 2.15597E-06 2.93275E-06
2233.00000 23169.100 183.149 -1122.676 8.447 11.050 -3.756 0.011 1.37285E-06 2.14965E-06 2.92653E-06
2233.00000 23169.200 184.254 -1123.052 8.446 11.057 -3.763 -0.018 1.37078E-06 2.14333E-06 2.92032E-06
2233.00000 23169.300 185.361 -1123.428 8.443 11.087 -3.754 -0.031 1.36871E-06 2.13702E-06 2.91411E-06
2233.00000 23169.400 186.471 -1123.806 8.443 11.122 -3.778 -0.005 1.36664E-06 2.13071E-06 2.90789E-06
2233.00000 23169.500 187.585 -1124.183 8.441 11.173 -3.783 -0.012 1.36456E-06 2.12441E-06 2.90168E-06
2233.00000 23169.600 188.703 -1124.562 8.441 11.213 -3.791 -0.021 1.36248E-06 2.11811E-06 2.89546E-06
2233.00000 23169.700 189.827 -1124.941 8.439 11.241 -3.800 -0.017 1.36039E-06 2.11182E-06 2.88925E-06
2233.00000 23169.800 190.952 -1125.321 8.437 11.270 -3.785 -0.022 1.35830E-06 2.10553E-06 2.88303E-06
2233.00000 23169.900 192.081 -1125.699 8.435 11.312 -3.797 -0.004 1.35621E-06 2.09924E-06 2.87681E-06
2233.00000 23170.000 193.217 -1126.080 8.432 11.389 -3.821 -0.020 1.35411E-06 2.09297E-06 2.87059E-06
2233.00000 23170.100 194.358 -1126.465 8.430 11.418 -3.880 -0.023 1.35063E-06 2.08753E-06 2.86357E-06
2233.00000 23170.200 195.500 -1126.854 8.429 11.425 -3.894 -0.020 1.34715E-06 2.08209E-06 2.85654E-06
2233.00000 23170.300 196.644 -1127.246 8.427 11.441 -3.941 -0.025 1.34368E-06 2.07664E-06 2.84951E-06
2233.00000 23170.400 197.790 -1127.641 8.425 11.488 -3.973 0.004 1.34021E-06 2.07119E-06 2.84248E-06
2233.00000 23170.500 198.941 -1128.040 8.426 11.542 -4.000 0.025 1.33674E-06 2.06574E-06 2.83546E-06
2233.00000 23170.600 200.099 -1128.439 8.426 11.605 -4.007 -0.014 1.33327E-06 2.06028E-06 2.82843E-06
2233.00000 23170.700 201.261 -1128.839 8.425 11.623 -4.001 0.007 1.32981E-06 2.05482E-06 2.82141E-06
2233.00000 23170.800 202.425 -1129.238 8.422 11.655 -4.000 -0.036 1.32635E-06 2.04936E-06 2.81438E-06
2233.00000 23170.900 203.595 -1129.639 8.417 11.729 -4.018 -0.023 1.32289E-06 2.04389E-06 2.80736E-06
2233.00000 23171.000 204.770 -1130.041 8.416 11.763 -4.039 -0.007 1.31944E-06 2.03842E-06 2.80033E-06
2233.00000 23171.100 205.948 -1130.444 8.415 11.771 -4.027 -0.011 1.31935E-06 2.03590E-06 2.79775E-06
2233.00000 23171.200 207.127 -1130.848 8.411 11.826 -4.046 -0.039 1.31926E-06 2.03338E-06 2.79516E-06
2233.00000 23171.300 208.316 -1131.252 8.408 11.928 -4.043 -0.047 1.31917E-06 2.03086E-06 2.79258E-06
2233.00000 23171.400 209.510 -1131.656 8.404 11.951 -4.067 -0.067 1.31907E-06 2.02834E-06 2.78999E-06
2233.00000 23171.500 210.707 -1132.059 8.398 11.958 -4.047 -0.082 1.31897E-06 2.02583E-06 2.78741E-06
2233.00000 23171.600 211.906 -1132.458 8.392 11.991 -4.024 -0.065 1.31888E-06 2.02331E-06 2.78483E-06
2233.00000 23171.700 213.107 -1132.853 8.388 12.008 -4.031 -0.032 1.31878E-06 2.02080E-06 2.78224E-06
2233.00000 23171.800 214.315 -1133.245 8.386 12.038 -4.016 -0.052 1.31867E-06 2.01829E-06 2.77966E-06
2233.00000 23171.900 215.525 -1133.633 8.384 12.055 -3.983 -0.058 1.31857E-06 2.01578E-06 2.77708E-06
2233.00000 23172.000 216.736 -1134.018 8.380 12.037 -3.996 -0.069 1.31846E-06 2.01327E-06 2.77449E-06
2233.00000 23172.100 217.945 -1134.402 8.373 12.018 -3.970 -0.095 1.31786E-06 2.01178E-06 2.77201E-06
2233.00000 23172.200 219.151 -1134.784 8.367 11.968 -3.957 -0.093 1.31726E-06 2.01028E-06 2.76953E-06
2233.00000 23172.300 220.353 -1135.167 8.364 11.928 -3.959 0.000 1.31665E-06 2.00878E-06 2.76704E-06
2233.00000 23172.400 221.553 -1135.549 8.365 11.975 -3.984 0.009 1.31605E-06 2.00729E-06 2.76456E-06
2233.00000 23172.500 222.757 -1135.936 8.369 12.006 -3.986 0.027 1.31544E-06 2.00579E-06 2.76208E-06
2233.00000 23172.600 223.962 -1136.324 8.368 11.988 -3.996 -0.020 1.31484E-06 2.00429E-06 2.75960E-06
2233.00000 23172.700 225.165 -1136.715 8.362 11.992 -3.978 -0.107 1.31423E-06 2.00280E-06 2.75711E-06
2233.00000 23172.800 226.365 -1137.106 8.352 11.942 -3.958 -0.140 1.31362E-06 2.00130E-06 2.75463E-06
2233.00000 23172.900 227.560 -1137.497 8.340 11.922 -3.934 -0.106 1.31302E-06 1.99981E-06 2.75215E-06
2233.00000 23173.000 228.755 -1137.886 8.332 11.941 -3.913 -0.056 1.31241E-06 1.99831E-06 2.74967E-06
2233.00000 23173.100 229.952 -1138.276 8.329 11.986 -3.922 -0.024 1.31013E-06 1.99583E-06 2.74513E-06
2233.00000 23173.200 231.153 -1138.668 8.328 12.020 -3.943 -0.046 1.30786E-06 1.99335E-06 2.74059E-06
2233.00000 23173.300 232.357 -1139.061 8.325 12.043 -3.969 -0.037 1.30558E-06 1.99087E-06 2.73605E-06
2233.00000 23173.400 233.562 -1139.458 8.319 12.047 -3.984 -0.053 1.30330E-06 1.98839E-06 2.73151E-06
2233.00000 23173.500 234.768 -1139.855 8.314 12.058 -3.989 -0.065 1.30102E-06 1.98592E-06 2.72697E-06
2233.00000 23173.600 235.976 -1140.254 8.309 12.103 -4.001 -0.018 1.29874E-06 1.98344E-06 2.72243E-06
2233.00000 23173.700 237.190 -1140.653 8.306 12.144 -4.008 -0.003 1.29646E-06 1.98097E-06 2.71789E-06
2233.00000 23173.800 238.406 -1141.054 8.305 12.162 -4.045 -0.011 1.29418E-06 1.97849E-06 2.71334E-06
2233.00000 23173.900 239.625 -1141.459 8.305 12.185 -4.086 0.003 1.29190E-06 1.97602E-06 2.70880E-06
2233.00000 23174.000 240.845 -1141.868 8.303 12.226 -4.110 -0.027 1.28962E-06 1.97355E-06 2.70426E-06
2233.00000 23174.100 242.070 -1142.279 8.302 12.266 -4.132 -0.022 1.28673E-06 1.96950E-06 2.69925E-06
2233.00000 23174.200 243.298 -1142.692 8.300 12.275 -4.145 -0.025 1.28384E-06 1.96546E-06 2.69425E-06
2233.00000 23174.300 244.527 -1143.105 8.296 12.306 -4.132 -0.034 1.28095E-06 1.96141E-06 2.68923E-06
2233.00000 23174.400 245.760 -1143.518 8.293 12.329 -4.134 -0.032 1.27806E-06 1.95738E-06 2.68422E-06
2233.00000 23174.500 246.995 -1143.930 8.291 12.366 -4.143 -0.037 1.27517E-06 1.95335E-06 2.67919E-06
2233.00000 23174.600 248.234 -1144.347 8.289 12.421 -4.169 -0.030 1.27228E-06 1.94932E-06 2.67417E-06
2233.00000 23174.700 249.477 -1144.764 8.286 12.438 -4.180 -0.041 1.26938E-06 1.94530E-06 2.66913E-06
2233.00000 23174.800 250.721 -1145.184 8.281 12.444 -4.181 -0.050 1.26649E-06 1.94128E-06 2.66409E-06
2233.00000 23174.900 251.967 -1145.602 8.276 12.487 -4.195 -0.056 1.26360E-06 1.93727E-06 2.65905E-06
2233.00000 23175.000 253.218 -1146.023 8.271 12.522 -4.234 -0.057 1.26071E-06 1.93327E-06 2.65400E-06
2233.00000 23175.100 254.471 -1146.448 8.266 12.542 -4.262 -0.069 1.25796E-06 1.92868E-06 2.64914E-06
2233.00000 23175.200 255.727 -1146.874 8.260 12.554 -4.285 -0.065 1.25521E-06 1.92411E-06 2.64427E-06
2233.00000 23175.300 256.983 -1147.302 8.254 12.572 -4.272 -0.058 1.25246E-06 1.91955E-06 2.63939E-06
2233.00000 23175.400 258.241 -1147.731 8.249 12.587 -4.320 -0.056 1.24970E-06 1.91500E-06 2.63451E-06
2233.00000 23175.500 259.504 -1148.161 8.243 12.654 -4.310 -0.033 1.24693E-06 1.91045E-06 2.62962E-06
2233.00000 23175.600 260.770 -1148.594 8.238 12.674 -4.342 -0.045 1.24417E-06 1.90592E-06 2.62472E-06
2233.00000 23175.700 262.038 -1149.028 8.234 12.681 -4.353 -0.047 1.24139E-06 1.90140E-06 2.61982E-06
2233.00000 23175.800 263.308 -1149.465 8.227 12.718 -4.371 -0.065 1.23862E-06 1.89689E-06 2.61492E-06
2233.00000 23175.900 264.581 -1149.904 8.221 12.736 -4.408 -0.049 1.23584E-06 1.89238E-06 2.61000E-06
2233.00000 23176.000 265.857 -1150.343 8.214 12.780 -4.394 -0.086 1.23306E-06 1.88789E-06 2.60508E-06
2233.00000 23176.100 267.135 -1150.786 8.208 12.785 -4.435 -0.057 1.23004E-06 1.88497E-06 2.60205E-06
2233.00000 23176.200 268.416 -1151.225 8.201 12.818 -4.393 -0.063 1.22703E-06 1.88204E-06 2.59901E-06
2233.00000 23176.300 269.699 -1151.665 8.195 12.843 -4.404 -0.076 1.22402E-06 1.87913E-06 2.59597E-06
2233.00000 23176.400 270.985 -1152.105 8.190 12.883 -4.403 -0.062 1.22101E-06 1.87621E-06 2.59292E-06
2233.00000 23176.500 272.276 -1152.543 8.186 12.904 -4.394 -0.021 1.21800E-06 1.87330E-06 2.58986E-06
2233.00000 23176.600 273.567 -1152.984 8.183 12.931 -4.397 -0.029 1.21499E-06 1.87040E-06 2.58680E-06
2233.00000 23176.700 274.862 -1153.424 8.177 12.964 -4.397 -0.029 1.21199E-06 1.86750E-06 2.58374E-06
2233.00000 23176.800 276.159 -1153.864 8.173 12.978 -4.399 -0.051 1.20898E-06 1.86460E-06 2.58066E-06
2233.00000 23176.900 277.457 -1154.306 8.169 13.002 -4.430 -0.049 1.20598E-06 1.86171E-06 2.57759E-06
2233.00000 23177.000 278.758 -1154.748 8.165 13.014 -4.421 -0.048 1.20298E-06 1.85882E-06 2.57450E-06
2233.00000 23177.100 280.059 -1155.191 8.161 13.018 -4.448 -0.050 1.20203E-06 1.85902E-06 2.57567E-06
2233.00000 23177.200 281.363 -1155.634 8.157 13.035 -4.462 -0.047 1.20108E-06 1.85923E-06 2.57684E-06
2233.00000 23177.300 282.668 -1156.080 8.153 13.060 -4.449 -0.049 1.20013E-06 1.85943E-06 2.57801E-06
2233.00000 23177.400 283.973 -1156.527 8.148 13.055 -4.468 -0.040 1.19918E-06 1.85963E-06 2.57918E-06
2233.00000 23177.500 285.279 -1156.972 8.143 13.055 -4.469 -0.045 1.19823E-06 1.85983E-06 2.58035E-06
2233.00000 23177.600 286.585 -1157.419 8.138 13.077 -4.452 -0.032 1.19728E-06 1.86003E-06 2.58152E-06
2233.00000 23177.700 287.894 -1157.867 8.136 13.095 -4.505 -0.010 1.19633E-06 1.86023E-06 2.58269E-06
2233.00000 23177.800 289.206 -1158.315 8.131 13.148 -4.471 -0.076 1.19539E-06 1.86043E-06 2.58386E-06
2233.00000 23177.900 290.518 -1158.765 8.127 13.114 -4.493 -0.024 1.19444E-06 1.86063E-06 2.58503E-06
2233.00000 23178.000 291.829 -1159.213 8.122 13.105 -4.486 -0.053 1.19349E-06 1.86083E-06 2.58620E-06
2233.00000 23178.100 293.142 -1159.663 8.120 13.143 -4.515 0.000 1.19802E-06 1.86209E-06 2.59035E-06
2233.00000 23178.200 294.457 -1160.116 8.120 13.159 -4.542 0.041 1.20256E-06 1.86336E-06 2.59450E-06
2233.00000 23178.300 295.773 -1160.571 8.125 13.154 -4.540 0.053 1.20710E-06 1.86462E-06 2.59864E-06
2233.00000 23178.400 297.089 -1161.026 8.128 13.165 -4.546 0.040 1.21165E-06 1.86588E-06 2.60279E-06
2233.00000 23178.500 298.406 -1161.481 8.131 13.183 -4.543 0.024 1.21621E-06 1.86713E-06 2.60693E-06
2233.00000 23178.600 299.724 -1161.937 8.136 13.168 -4.544 0.028 1.22077E-06 1.86838E-06 2.61107E-06
2233.00000 23178.700 301.040 -1162.391 8.140 13.140 -4.540 0.035 1.22533E-06 1.86962E-06 2.61521E-06
2233.00000 23178.800 302.353 -1162.845 8.143 13.134 -4.524 0.037 1.22991E-06 1.87086E-06 2.61935E-06
2233.00000 23178.900 303.666 -1163.298 8.146 13.138 -4.500 0.042 1.23449E-06 1.87210E-06 2.62349E-06
2233.00000 23179.000 304.977 -1163.749 8.149 13.102 -4.487 0.032 1.23907E-06 1.87333E-06 2.62762E-06
2233.00000 23179.100 306.286 -1164.198 8.152 13.068 -4.452 0.019 1.24059E-06 1.87049E-06 2.62956E-06
2233.00000 23179.200 307.591 -1164.647 8.154 13.072 -4.446 0.022 1.24212E-06 1.86765E-06 2.63149E-06
2233.00000 23179.300 308.895 -1165.093 8.158 13.029 -4.446 0.044 1.24365E-06 1.86480E-06 2.63342E-06
2233.00000 23179.400 310.195 -1165.539 8.164 13.011 -4.425 0.040 1.24519E-06 1.86195E-06 2.63536E-06
2233.00000 23179.500 311.496 -1165.985 8.168 13.022 -4.447 0.050 1.24673E-06 1.85910E-06 2.63729E-06
2233.00000 23179.600 312.797 -1166.429 8.174 12.992 -4.412 0.059 1.24827E-06 1.85625E-06 2.63922E-06
2233.00000 23179.700 314.092 -1166.872 8.177 12.947 -4.378 0.038 1.24982E-06 1.85339E-06 2.64116E-06
2233.00000 23179.800 315.385 -1167.312 8.180 12.923 -4.372 0.044 1.25137E-06 1.85052E-06 2.64309E-06
2233.00000 23179.900 316.676 -1167.752 8.185 12.920 -4.365 0.061 1.25293E-06 1.84766E-06 2.64502E-06
2233.00000 23180.000 317.965 -1168.193 8.190 12.908 -4.351 0.055 1.25449E-06 1.84478E-06 2.64695E-06
2233.00000 23180.100 319.253 -1168.630 8.194 12.845 -4.337 0.066 1.24900E-06 1.83695E-06 2.64076E-06
2233.00000 23180.200 320.532 -1169.067 8.199 12.785 -4.317 0.058 1.24351E-06 1.82914E-06 2.63457E-06
2233.00000 23180.300 321.810 -1169.500 8.205 12.782 -4.319 0.063 1.23800E-06 1.82133E-06 2.62838E-06
2233.00000 23180.400 323.088 -1169.933 8.213 12.782 -4.317 0.081 1.23249E-06 1.81354E-06 2.62218E-06
2233.00000 23180.500 324.365 -1170.366 8.219 12.757 -4.305 0.067 1.22696E-06 1.80577E-06 2.61598E-06
2233.00000 23180.600 325.638 -1170.798 8.225 12.708 -4.299 0.075 1.22143E-06 1.79800E-06 2.60977E-06
2233.00000 23180.700 326.908 -1171.228 8.229 12.701 -4.264 0.055 1.21589E-06 1.79025E-06 2.60356E-06
2233.00000 23180.800 328.177 -1171.659 8.233 12.694 -4.285 0.062 1.21033E-06 1.78252E-06 2.59735E-06
2233.00000 23180.900 329.445 -1172.088 8.239 12.674 -4.256 0.059 1.20477E-06 1.77479E-06 2.59113E-06
2233.00000 23181.000 330.711 -1172.516 8.246 12.659 -4.249 0.049 1.19920E-06 1.76708E-06 2.58491E-06
2233.00000 23181.100 331.976 -1172.942 8.250 12.655 -4.252 0.057 1.19340E-06 1.75809E-06 2.58184E-06
2233.00000 23181.200 333.241 -1173.370 8.255 12.640 -4.248 0.055 1.18760E-06 1.74911E-06 2.57876E-06
